symbol,timeframe,entry_date,exit_date,entry_price,exit_price,pnl,pnl_pct
NVDA,5m,2025-06-12 11:40:00,2025-06-12 12:25:00,0.006919696917275,0.0069223314412294,2.634523954399455e-06,0.03807282292700385
NVDA,5m,2025-06-12 12:30:00,2025-06-12 12:35:00,0.0069300069300069,0.0069251310234789,-4.875906527999907e-06,-0.07035933119903895
NVDA,5m,2025-06-12 12:55:00,2025-06-12 13:05:00,0.0069350532265335,0.0069276113111266,-7.441915406899979e-06,-0.10730869920979447
NVDA,5m,2025-06-12 14:35:00,2025-06-12 15:00:00,0.0069216127357674,0.0069120442370831,-9.56849868430018e-06,-0.13824088474142754
NVDA,10m,2025-06-12 13:50:00,2025-06-12 14:40:00,144.485,144.4254,-0.05960000000001742,-0.04124995674292654
NVDA,10m,2025-06-12 15:00:00,2025-06-12 15:20:00,144.8325,144.755,-0.07750000000001478,-0.05351008924103
AMZN,3m,2025-06-12 11:03:00,2025-06-12 11:15:00,213.33,212.53,-0.8000000000000114,-0.37500585946655945
AMZN,3m,2025-06-12 12:09:00,2025-06-12 12:45:00,212.78,213.0,0.21999999999999886,0.10339317605038013
AMZN,3m,2025-06-12 13:33:00,2025-06-12 13:54:00,212.85,212.78,-0.06999999999999318,-0.032887009631192475
AMZN,3m,2025-06-12 14:21:00,2025-06-12 14:42:00,212.95,212.86,-0.08999999999997499,-0.042263442122552244
AMZN,3m,2025-06-12 14:51:00,2025-06-12 15:21:00,213.1414,212.995,-0.14639999999999986,-0.0686867966523631
AMZN,3m,2025-06-12 10:48:00,2025-06-12 10:54:00,0.0046985857256965,0.0046988617007529,2.759750563994384e-07,0.0058735771253493295
AMZN,3m,2025-06-12 11:18:00,2025-06-12 11:39:00,0.004702120656416,0.0047007944342593,-1.3262221567004323e-06,-0.028204766606548352
AMZN,3m,2025-06-12 11:45:00,2025-06-12 11:54:00,0.0047063253012048,0.0047054394880481,-8.858131566999092e-07,-0.018821757953559747
AMZN,3m,2025-06-12 12:03:00,2025-06-12 12:09:00,0.0047071006613476,0.0046996898204718,-7.410840875799775e-06,-0.15743960898592976
AMZN,3m,2025-06-12 12:54:00,2025-06-12 13:24:00,0.0046999283730915,0.0047053819217344,5.45354864290009e-06,0.11603471819109608
AMZN,3m,2025-06-12 14:12:00,2025-06-12 14:18:00,0.004702120656416,0.0046935135642542,-8.607092161800646e-06,-0.18304702900501602
AMZN,3m,2025-06-12 15:24:00,2025-06-12 15:57:00,0.0046977028233193,0.0046895516788595,-8.15114445979967e-06,-0.17351341211575916
AMZN,5m,2025-06-12 12:25:00,2025-06-12 12:55:00,213.3799,212.58,-0.7998999999999796,-0.3748712976245559
AMZN,5m,2025-06-12 13:50:00,2025-06-12 14:00:00,212.92,212.74,-0.1799999999999784,-0.0845387939131967
AMZN,5m,2025-06-12 14:15:00,2025-06-12 14:20:00,213.005,212.9,-0.10499999999998977,-0.04929461749723704
AMZN,5m,2025-06-12 14:25:00,2025-06-12 15:25:00,213.02,212.97,-0.05000000000001137,-0.02347197446249712
AMZN,5m,2025-06-12 11:45:00,2025-06-12 12:05:00,0.004708465915886,0.0047038945424474,-4.571373438600444e-06,-0.09708838335596703
AMZN,5m,2025-06-12 13:00:00,2025-06-12 13:30:00,0.0047054394880481,0.0046977028233193,-7.736664728800156e-06,-0.16441959881646387
AMZN,10m,2025-06-12 14:20:00,2025-06-12 15:30:00,213.02,212.885,-0.13500000000001933,-0.06337433104873688
AMZN,10m,2025-06-12 13:50:00,2025-06-12 14:10:00,0.0047005734699633,0.0046947254759277,-5.84799403559929e-06,-0.12441022511334024
AAPL,3m,2025-06-12 10:48:00,2025-06-12 10:51:00,198.5128,198.31,-0.20279999999999632,-0.1021596592260027
AAPL,3m,2025-06-12 11:03:00,2025-06-12 11:21:00,198.66,198.34,-0.3199999999999932,-0.16107923084666928
AAPL,3m,2025-06-12 12:03:00,2025-06-12 12:21:00,198.31,198.2,-0.11000000000001364,-0.05546871060461583
AAPL,3m,2025-06-12 12:27:00,2025-06-12 12:57:00,198.59,198.5625,-0.02750000000000341,-0.013847625761621133
AAPL,3m,2025-06-12 13:00:00,2025-06-12 13:39:00,198.89,199.36,0.4700000000000273,0.23631152898588534
AAPL,3m,2025-06-12 14:54:00,2025-06-12 15:21:00,198.875,198.92,0.044999999999987494,0.02262727844122564
AAPL,3m,2025-06-12 15:24:00,2025-06-12 15:27:00,198.915,198.885,-0.030000000000001137,-0.015081818867355976
AAPL,3m,2025-06-12 11:24:00,2025-06-12 11:54:00,0.005049357469262,0.0050466359629334,-2.7215063285995073e-06,-0.05389807208474934
AAPL,3m,2025-06-12 13:51:00,2025-06-12 14:51:00,0.0050215928492517,0.005026161168884,4.568319632299728e-06,0.09097351715761827
AAPL,3m,2025-06-12 15:30:00,2025-06-12 15:36:00,0.0050303076033099,0.0050281576830249,-2.1499202850000163e-06,-0.04273934030565819
AAPL,3m,2025-06-12 15:39:00,2025-06-12 15:54:00,0.0050304341264651,0.0050282840980515,-2.15002841359984e-06,-0.04274041483395134
AAPL,5m,2025-06-12 12:25:00,2025-06-12 13:50:00,198.59,199.15,0.5600000000000023,0.281988015509342
AAPL,5m,2025-06-12 11:40:00,2025-06-12 12:00:00,0.0050507601394009,0.0050423557886244,-8.404350776499911e-06,-0.16639774102392438
AAPL,5m,2025-06-12 14:05:00,2025-06-12 14:50:00,0.0050238633509168,0.0050258832989897,2.019948072900374e-06,0.04020706639108238
AAPL,5m,2025-06-12 15:40:00,2025-06-12 15:55:00,0.0050347397039573,0.0050200803212851,-1.465938267220055e-05,-0.29116465863524765
AAPL,10m,2025-06-12 14:40:00,2025-06-12 15:50:00,0.0050311933990742,0.0050200803212851,-1.111307778909991e-05,-0.22088353413615247
META,3m,2025-06-12 10:48:00,2025-06-12 10:51:00,693.395,692.55,-0.8450000000000273,-0.12186416112028892
META,3m,2025-06-12 11:00:00,2025-06-12 11:15:00,695.03,693.315,-1.7149999999999181,-0.2467519387652214
META,3m,2025-06-12 12:33:00,2025-06-12 12:48:00,692.7745,691.4,-1.3745000000000118,-0.1984051087330743
META,3m,2025-06-12 13:33:00,2025-06-12 13:54:00,691.96,691.72,-0.2400000000000091,-0.03468408578530682
META,3m,2025-06-12 14:09:00,2025-06-12 14:12:00,692.17,691.885,-0.28499999999996817,-0.041174855887999795
META,3m,2025-06-12 14:15:00,2025-06-12 14:42:00,692.29,692.4134,0.12340000000006057,0.01782489996967464
META,3m,2025-06-12 14:45:00,2025-06-12 14:48:00,692.635,692.63,-0.0049999999999954525,-0.0007218809329582611
META,3m,2025-06-12 14:51:00,2025-06-12 15:21:00,693.385,694.07,0.6850000000000591,0.09879071511498794
META,3m,2025-06-12 11:27:00,2025-06-12 11:39:00,0.0014434346816937,0.001441285626779,-2.1490549146998585e-06,-0.1488848052464831
META,3m,2025-06-12 11:42:00,2025-06-12 11:54:00,0.0014418986921978,0.0014438348252959,1.936133098099941e-06,0.13427663875253323
META,3m,2025-06-12 11:57:00,2025-06-12 12:12:00,0.0014446691707598,0.0014451911265264,5.219557666000501e-07,0.03612977816405787
META,3m,2025-06-12 12:18:00,2025-06-12 12:24:00,0.0014447109133462,0.0014450449408976,3.340275514000183e-07,0.023120719052807097
META,3m,2025-06-12 12:54:00,2025-06-12 13:21:00,0.001446455821623,0.0014471675313492,7.117097261999297e-07,0.04920369606597135
META,3m,2025-06-12 13:24:00,2025-06-12 13:27:00,0.0014469895382656,0.0014470889995911,9.946132550008556e-08,0.006873672743985595
META,5m,2025-06-12 13:45:00,2025-06-12 14:10:00,691.93,691.885,-0.04499999999995907,-0.006503548046761822
META,5m,2025-06-12 14:15:00,2025-06-12 15:35:00,692.56,694.0754,1.5153999999999996,0.21881136652420002
META,5m,2025-06-12 11:45:00,2025-06-12 12:25:00,0.0014457343607685,0.0014437097565905,-2.0246041780001573e-06,-0.14003984638809794
META,5m,2025-06-12 12:45:00,2025-06-12 13:30:00,0.0014462570866597,0.001444794405756,-1.4626809036999942e-06,-0.1011356084054341
META,10m,2025-06-12 13:50:00,2025-06-12 14:00:00,0.0014459956764729,0.0014448779078167,-1.1177686562000196e-06,-0.07730096807249812
MSFT,3m,2025-06-12 11:00:00,2025-06-12 11:18:00,477.38,477.06,-0.3199999999999932,-0.06703255268339545
MSFT,3m,2025-06-12 12:00:00,2025-06-12 12:48:00,477.78,478.83,1.0500000000000114,0.21976641969107358
MSFT,3m,2025-06-12 13:12:00,2025-06-12 13:27:00,479.51,479.28,-0.2300000000000182,-0.047965631582244
MSFT,3m,2025-06-12 14:57:00,2025-06-12 15:15:00,479.85,479.84,-0.010000000000047748,-0.00208398457852407
MSFT,3m,2025-06-12 15:18:00,2025-06-12 15:27:00,480.33,479.74,-0.589999999999975,-0.12283221951574438
MSFT,3m,2025-06-12 11:30:00,2025-06-12 11:42:00,0.0020981735399334,0.0020958648586339,-2.3086812995002336e-06,-0.11003290507483549
MSFT,3m,2025-06-12 11:45:00,2025-06-12 11:54:00,0.0020978874273606,0.0020948769783494,-3.010449011200088e-06,-0.14349907301687784
MSFT,3m,2025-06-12 13:54:00,2025-06-12 14:03:00,0.0020860295264963,0.0020845493204369,-1.4802060594003297e-06,-0.07095805886729163
MSFT,3m,2025-06-12 14:27:00,2025-06-12 14:45:00,0.002085571412155,0.0020847448793453,-8.265328096997843e-07,-0.03963100016056205
MSFT,5m,2025-06-12 12:00:00,2025-06-12 12:55:00,477.9,478.69,0.7900000000000205,0.16530654948734474
MSFT,5m,2025-06-12 13:10:00,2025-06-12 13:30:00,479.51,479.64,0.12999999999999545,0.0271110091551783
MSFT,5m,2025-06-12 14:25:00,2025-06-12 14:35:00,0.002085571412155,0.0020859407592824,3.693471274002387e-07,0.01770963704467909
MSFT,5m,2025-06-12 14:40:00,2025-06-12 14:50:00,0.0020870291140561,0.0020836806134355,-3.348500620599902e-06,-0.1604434072360475
NVDA,10m,2025-06-12 15:30:00,1749772200000,144.765,144.5,-0.26499999999998636,-0.18305529651503222
NVDA,5m,2025-06-12 15:55:00,1749772500000,145.0,144.5,-0.5,-0.3448275862068966
NVDA,3m,2025-06-12 15:57:00,1749772620000,145.0,144.5,-0.5,-0.3448275862068966
META,10m,2025-06-12 14:20:00,1749772200000,692.64,691.89,-0.75,-0.10828135828135828
